,date,open,high,low,close,volume,daily return,cumulative return
220,2023-08-29,90.05,91.5,89.65,90.9,33359481,0.022497187851518552,0.09320505111244848
221,2023-08-30,92.0,92.0,89.85,90.35,39173999,-0.006050605060506142,0.08659049909801664
222,2023-08-31,91.25,91.7,89.6,90.2,68704748,-0.0016602102933037655,0.08478653036680805
223,2023-09-04,92.95,94.0,92.0,93.15,85600311,0.03270509977827052,0.12026458208057833
224,2023-09-05,93.0,93.95,91.75,92.35,54564801,-0.008588298443371056,0.11064341551413204
225,2023-09-06,92.1,92.95,91.15,92.25,26538431,-0.0010828370330264736,0.10944076969332639
226,2023-09-07,93.05,93.05,90.5,90.8,26196625,-0.01571815718157188,0.09200240529164261
227,2023-09-11,87.95,88.8,86.85,88.05,64101748,-0.030286343612334843,0.05892964521948385
228,2023-09-12,86.7,87.15,85.9,86.3,33461787,-0.01987507098239638,0.03788334335538268
229,2023-09-13,86.85,87.1,85.3,85.55,31205429,-0.008690614136732333,0.028863499699339323
230,2023-09-14,85.8,86.55,85.1,85.9,32653822,0.004091174751607252,0.033072760072159646
231,2023-09-15,86.0,87.45,85.2,86.25,53342662,0.004074505238649495,0.03728202044497975
232,2023-09-18,85.1,85.75,84.2,84.2,31917296,-0.02376811594202899,0.012627781118461412
233,2023-09-19,84.8,85.15,84.05,84.8,21904464,0.0071258907363420665,0.019843656043296187
234,2023-09-20,84.85,85.5,84.45,84.5,21150734,-0.003537735849056589,0.0162357185808788
235,2023-09-21,84.25,84.3,82.35,82.65,33742916,-0.02189349112426031,-0.006013229104028017
236,2023-09-22,82.65,86.3,82.15,85.9,40153148,0.03932244404113727,0.033072760072159646
237,2023-09-25,86.2,86.5,84.25,84.35,20742680,-0.018044237485448367,0.014431749849669995
238,2023-09-26,84.45,84.95,83.4,83.95,27428051,-0.004742145820983867,0.00962116656644696
239,2023-09-27,83.9,85.65,83.9,84.5,27246265,0.00655151876116733,0.016235718580878578
240,2023-09-28,84.85,84.85,82.85,83.0,27187837,-0.017751479289940808,-0.0018039687312080277
241,2023-09-29,84.0,86.65,83.6,85.6,34608437,0.031325301204819134,0.029464822609742036
242,2023-10-03,84.15,84.25,82.35,83.1,36631880,-0.029205607476635476,-0.0006013229104022688
243,2023-10-04,82.1,82.9,81.2,81.75,25898508,-0.016245487364620836,-0.01683704149128007
244,2023-10-05,82.15,82.8,81.35,81.35,21793205,-0.004892966360856343,-0.021647624774503216
245,2023-10-06,82.0,83.35,82.0,82.9,15175175,0.019053472649047443,-0.0030066145520135645
246,2023-10-09,83.2,83.45,81.55,82.1,24082283,-0.00965018094089276,-0.012627781118459858
247,2023-10-10,83.9,85.3,83.25,83.4,29317215,0.015834348355663996,0.003006614552015341
248,2023-10-11,85.35,85.55,84.3,84.6,31718059,0.014388489208633004,0.017438364401684447
249,2023-10-12,86.9,86.9,85.65,85.85,26037608,0.014775413711583862,0.03247143716175649
250,2023-10-13,83.25,83.9,82.5,82.6,28548643,-0.03785672684915553,-0.006614552014431174
