date,open,high,low,close,volume,daily return,cumulative return
2023-09-18,86.15,87.17,85.395,87.02,9291628,-0.0005742506029631222,0.208275479033603
2023-09-19,86.12,87.88,86.08,87.11,9247017,0.0010342450011491255,0.20952513190780464
2023-09-20,86.97,87.5,85.65,85.74,9228231,-0.0157272414188957,0.19050263815606883
2023-09-21,83.86,84.775,83.76,84.11,10638859,-0.01901096337765329,0.16787003610108409
2023-09-22,87.365,88.875,87.11,88.3,22469600,0.04981571751278091,0.22604831991113694
2023-09-25,85.88,87.27,85.77,87.22,9897193,-0.012231030577576463,0.21105248542071764
2023-09-26,86.46,87.07,85.7,85.91,9666610,-0.015019490942444369,0.19286309358511633
2023-09-27,86.38,86.55,85.3,86.19,7233891,0.0032592247701082044,0.19675090252707683
2023-09-28,84.89,85.89,84.305,85.54,10093639,-0.007541478129713286,0.18772563176895418
2023-09-29,87.29,87.95,86.605,86.74,9654824,0.014028524666822362,0.20438767009164205
2023-10-02,86.75,87.105,85.89,86.53,8209831,-0.0024210283606178606,0.20147181338517162
2023-10-03,84.5,85.0,83.95,84.54,11448823,-0.022997804229746843,0.17384059983338052
2023-10-04,84.275,84.54,83.6501,84.08,8904691,-0.0054412112609416585,0.16745348514301672
2023-10-05,83.52,83.71,82.45,83.67,10334535,-0.004876308277830588,0.16176062204943165
2023-10-06,84.25,86.515,84.0,86.06,13423653,0.028564599019959447,0.19494584837545226
2023-10-09,83.91,85.21,83.57,84.85,10880041,-0.014059958168719633,0.17814495973340816
2023-10-10,85.67,87.74,85.57,87.17,13557779,0.027342368886269952,0.2103582338239387
2023-10-11,88.01,88.7963,87.145,87.78,11111515,0.006997820351038131,0.21882810330463842
2023-10-12,87.58,87.67,84.2,84.51,16158058,-0.03725222146274776,0.17342404887531315
2023-10-13,84.06,85.49,83.75,84.02,10333073,-0.00579813039876953,0.166620383226882
2023-10-16,83.7,84.965,82.63,84.31,10075338,0.0034515591525827727,0.1706470424881983
2023-10-17,82.75,84.36,82.56,83.91,8270035,-0.004744395682599989,0.16509302971396878
2023-10-18,82.96,83.73,82.76,83.01,9321627,-0.010725777618877275,0.15259650097195276
2023-10-19,81.46,81.97,81.12,81.59,2415034,-0.017106372726177543,0.13287975562343846
